version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Faultiness
1.7,19,4,0,7,40,129,0,7,16,0.936508,252,0.5,0,0.727273,0.381579,2,3,11.526316,6,1.3158,FALSE
1.6,10,3,2,7,26,29,2,5,6,0.555556,162,1,0,0.804348,0.5,0,0,15,4,1.2,FALSE
1.4,2,2,0,7,13,1,1,6,2,2,66,1,0,0.958333,1,0,0,31.5,1,0.5,FALSE
1.6,12,1,0,4,37,0,3,1,1,0.766234,340,1,0,0,0.818182,0,0,26.166667,3,1.6667,FALSE
1.4,2,5,0,1,7,0,1,0,2,0,20,1,0,0.928571,0.75,0,0,8.5,1,0.5,FALSE
1.5,29,1,0,5,66,348,2,3,12,0.810714,567,0.9,2,0,0.317241,0,0,18.206897,11,1.3793,FALSE
1.6,4,4,8,12,5,0,8,4,3,0.333333,18,1,1,0.921053,0.4375,0,0,3.25,1,0.75,FALSE
1.6,7,4,0,9,50,21,0,9,1,2,686,0,0,0.930233,0.714286,4,4,97,21,5.4286,FALSE
1.3,4,1,0,2,5,6,1,1,4,2,16,0,0,0,0.875,0,0,3,1,0.75,FALSE
1.7,13,1,0,7,28,20,2,5,12,0.809524,183,1,2,0,0.3,0,0,12.538462,7,1.3846,FALSE
1.3,23,1,1,22,51,181,20,2,14,0.731405,1407,1,0,0,0.290909,0,0,59.695652,35,5.8696,FALSE
1.6,4,2,0,4,16,0,0,4,4,0.333333,59,1,0,0.842105,0.875,1,1,13.5,5,1.75,FALSE
1.6,7,5,0,9,26,0,5,4,7,0.666667,263,0,0,0.863636,0.342857,2,5,36,8,3,FALSE
1.6,19,3,0,10,61,135,0,10,16,0.888889,504,1,0,0.672727,0.378947,1,1,24.789474,13,1.9474,FALSE
1.5,3,1,0,3,12,3,3,0,3,2,90,0,0,0,0.333333,1,1,29,8,5,FALSE
1.3,3,2,0,8,18,3,1,7,2,1,132,0,0,0.92,0.5,0,0,42,1,0.6667,FALSE
1.6,4,4,0,4,13,0,1,3,4,0,87,1,0,0.928571,0.75,2,4,20.5,1,0.5,FALSE
