version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Faultiness
1.1,3,2,0,8,24,3,0,8,3,2,114,0,0,0.75,0.555556,0,0,37,7,2.6667,FALSE
1.1,3,1,0,2,4,0,2,0,3,0,20,1,0,0,1,0,0,5.333333,1,0.6667,FALSE
1,6,2,0,10,21,13,0,10,3,0.866667,83,0.333333,0,0.6,0.4,1,2,12.333333,3,1.1667,FALSE
1,8,1,1,10,41,20,1,9,5,0.857143,220,0.666667,0,0,0.357143,0,0,26.125,14,2.375,FALSE
1,2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,0.5,FALSE
1.1,7,1,1,10,38,13,1,9,5,0.75,230,1,0,0,0.375,0,0,31.571429,20,3.4286,FALSE
1.1,16,2,0,13,60,34,4,9,9,0.866667,483,0.375,0,0.464286,0.258929,0,0,28.6875,8,2.4375,FALSE
1.1,4,2,0,4,8,4,0,4,3,0.666667,27,1,0,0.6,0.666667,0,0,5.5,1,0.5,FALSE
1.1,2,1,0,6,4,1,6,0,1,1.692308,80,0,0,0,1,0,0,26,0,0,FALSE
1,4,3,0,5,9,4,0,5,3,0.666667,30,1,0,0.6,0.666667,0,0,6.25,1,0.5,FALSE
1,9,1,0,13,39,28,1,13,3,0.833333,171,0.666667,1,0,0.232143,0,0,17.666667,5,1.4444,FALSE
1,5,1,0,20,29,6,1,20,2,0.75,193,0.666667,0,0,0.5,0,0,37,8,2,FALSE
1.1,9,3,0,10,27,0,2,8,9,0.5,281,1,0,0.733333,0.388889,1,2,29.888889,10,2.6667,FALSE
1,8,1,0,8,21,16,3,5,5,0.625,158,0.875,0,0,0.514286,0,0,17.75,5,1.75,FALSE
1.2,3,3,0,7,15,3,0,7,3,2,46,0,0,0.777778,0.555556,0,0,14.333333,3,1.3333,FALSE
1.1,3,2,0,11,29,3,0,11,3,2,192,0,0,0.75,0.555556,0,0,63,11,4,FALSE
1.1,6,1,0,10,35,3,1,9,3,0.4,145,1,0,0,0.25,0,0,23,3,1,FALSE
1,6,1,0,12,65,3,1,11,2,0.7,585,0.5,0,0,0.3,0,0,96.166667,39,7,FALSE
1,7,1,0,7,29,11,1,6,2,0.7,175,0.2,0,0,0.266667,0,0,23.285714,4,1.2857,FALSE
1,4,1,1,18,40,4,2,16,2,0.833333,192,0.5,0,0,0.444444,0,0,46.5,1,0.5,FALSE
1.1,5,1,17,24,18,10,17,7,0,1,142,1,0,0,0.45,0,0,24.8,5,1.4,FALSE
1.1,3,2,0,12,28,3,0,12,3,2,137,0,0,0.75,0.555556,0,0,44.666667,8,3,FALSE
1,29,1,0,12,30,322,12,0,29,0.928571,186,1,0,0,0.296552,0,0,4.931034,1,0.9655,FALSE
1.1,3,2,0,9,22,3,0,9,3,2,125,0,0,0.75,0.555556,0,0,40.666667,11,4,FALSE
1,3,5,0,6,6,3,2,5,3,2,18,0,0,0.989691,0.5,0,0,5,1,0.3333,FALSE
1,5,1,0,8,17,0,2,6,5,0.25,124,1,0,0,0.6,0,0,23.6,5,3,FALSE
1.1,4,2,0,9,29,4,0,9,3,0.666667,141,1,0,0.6,0.666667,0,0,34,6,1.75,FALSE
1,5,1,0,8,18,0,2,6,5,0.25,143,1,0,0,0.6,0,0,27.4,5,3,FALSE
1,9,1,0,14,68,28,1,13,3,0.75,545,0.666667,1,0,0.232143,0,0,59.222222,25,5.2222,FALSE
1.1,3,2,0,8,19,3,0,8,3,2,88,0,0,0.75,0.555556,0,0,28.333333,8,3,FALSE
1,2,1,0,14,14,1,7,10,2,2,91,0,0,0,0.5,0,0,44.5,7,3.5,FALSE
1.1,4,3,0,10,30,2,0,10,3,0.666667,226,1,0,0.666667,0.666667,0,0,54.75,16,4.25,FALSE
1.1,1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.2,3,3,0,13,28,3,0,13,3,2,142,0,0,0.777778,0.555556,0,0,46.333333,9,3.3333,FALSE
1,2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,4,2,FALSE
1.1,2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,0,0,FALSE
1.1,6,1,0,14,22,15,5,9,5,2,146,0,0,0,0.5,0,0,23.333333,4,2.3333,FALSE
1,7,1,0,8,31,3,2,6,2,0.916667,383,0.181818,1,0,0.333333,0,0,50.571429,3,1.1429,FALSE
1.1,6,1,0,7,12,1,6,2,6,0.666667,56,0,0,0,0.555556,0,0,7.833333,1,0.8333,FALSE
