version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Faultiness
1.1,4,1,0,4,31,0,4,0,2,0.5,179,1,0,0,0.333333,0,0,42.75,4,2,FALSE
1,17,3,0,23,54,76,10,13,14,0.868056,377,0.888889,0,0.482759,0.3,3,3,20.647059,24,2.2353,FALSE
1,6,2,0,10,13,1,4,6,4,0.733333,55,0.666667,1,0.5,0.4,1,1,7.666667,1,0.6667,FALSE
1.1,5,2,0,6,33,2,1,5,2,0.55,206,1,0,0.5,0.625,0,0,39.2,5,1.6,FALSE
1,6,1,0,11,13,15,0,11,6,2,35,0,0,0,0.361111,0,0,4.833333,1,0.8333,FALSE
1.1,1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1,5,1,3,14,17,10,13,2,4,2,88,0,0,0,0.45,0,0,16.6,5,2,FALSE
1.2,2,2,2,16,30,1,2,14,1,2,373,0,0,0.857143,0.666667,0,0,185.5,25,12.5,FALSE
1.1,2,2,2,14,30,1,2,12,1,2,377,0,0,0.857143,0.666667,0,0,187.5,25,12.5,FALSE
1.1,12,2,0,18,46,14,2,16,12,0.727273,304,1,1,0.541667,0.3,0,0,23.916667,17,2.25,FALSE
1,2,2,0,7,9,1,0,7,2,2,20,0,0,0.875,0.75,0,0,9,1,0.5,FALSE
1,6,2,0,12,34,13,0,12,3,0.866667,190,0.333333,0,0.6,0.4,1,2,30.166667,10,2.3333,FALSE
1.1,1,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.1,7,1,0,5,11,3,3,2,7,0.583333,53,1,1,0,0.314286,0,0,6.285714,2,1.1429,FALSE
1.1,6,1,0,7,12,1,6,2,6,0.666667,56,0,0,0,0.555556,0,0,7.833333,1,0.8333,FALSE
1.1,4,3,0,5,9,4,0,5,3,0.666667,30,1,0,0.666667,0.666667,0,0,6.25,1,0.5,FALSE
1.1,7,1,0,1,8,0,1,0,7,0.722222,104,1,0,0,0.428571,0,0,13,5,1.4286,FALSE
1.1,3,3,0,7,15,3,0,7,3,2,46,0,0,0.777778,0.555556,0,0,14.333333,3,1.3333,FALSE
1,6,1,0,20,37,13,1,19,3,0.7,123,0.5,0,0,0.28,0,0,19.166667,8,1.8333,FALSE
1,6,2,0,11,27,13,0,11,3,0.866667,130,0.333333,0,0.6,0.4,1,2,20.166667,8,2,FALSE
1.1,4,2,0,10,29,2,0,10,3,0.666667,274,1,0,0.6,0.666667,0,0,66.25,19,5,FALSE
1.1,3,2,0,11,29,3,0,11,3,2,192,0,0,0.75,0.555556,0,0,63,11,4,FALSE
1,4,3,0,12,25,4,3,9,2,0.777778,105,0.666667,0,0.875,0.444444,2,2,24.5,7,2,FALSE
1,5,1,0,13,26,6,1,12,2,0.75,145,0.8,0,0,0.3125,0,0,27,6,1.6,FALSE
1.1,3,1,0,8,11,1,2,6,2,0.5,26,1,0,0,0.5,0,0,7.333333,1,0.3333,FALSE
1.2,3,2,0,11,25,3,0,11,3,2,156,0,0,0.75,0.555556,0,0,51,12,4.3333,FALSE
1,4,1,0,55,4,6,55,1,4,2,4,0,0,0,0.5,0,0,0,1,1,FALSE
1.1,8,1,0,16,55,14,4,12,6,0.828571,379,1,1,0,0.333333,0,0,45.75,12,3,FALSE
1.1,2,1,0,5,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,FALSE
1.1,14,3,0,31,48,37,21,11,14,0.794872,389,1,0,0.628571,0.3,1,4,26.357143,29,2.9286,FALSE
1.1,2,1,0,1,13,0,1,0,2,0,57,0,0,0,0.625,0,0,26,1,0.5,FALSE
1.2,10,1,0,33,10,45,30,5,10,2,10,0,0,0,0.283333,0,0,0,1,1,FALSE
1,5,2,0,9,28,6,0,9,3,0.833333,106,0.666667,0,0.25,0.416667,0,0,19.6,2,0.8,FALSE
1,6,3,0,10,24,11,1,9,4,0.866667,206,0.666667,0,0.428571,0.466667,1,1,32.833333,9,2.8333,FALSE
1.1,4,3,0,11,24,4,3,8,4,2,188,0,0,0.7,0.5,0,0,46,10,4.25,FALSE
1,4,2,0,4,8,4,0,4,3,0.666667,27,1,0,0.333333,0.666667,0,0,5.5,1,0.5,FALSE
1,2,1,0,2,3,1,2,0,1,1,12,0,0,0,1,0,0,4,0,0,FALSE
1.2,4,1,0,4,31,0,4,0,2,0.5,179,1,0,0,0.333333,0,0,42.75,4,2,FALSE
1.1,2,3,0,5,5,1,1,4,2,2,14,0,0,0.8,0.5,0,0,6,1,0.5,FALSE
1,8,1,1,10,41,20,1,9,5,0.857143,220,0.666667,0,0,0.357143,0,0,26.125,14,2.375,FALSE
1,5,3,0,8,18,8,1,7,2,0.75,61,0.5,0,0.75,0.3125,1,2,10.8,2,0.8,FALSE
1.1,5,1,1,21,47,0,2,19,2,0.25,242,1,0,0,0.5,0,0,47,4,1.6,FALSE
1,4,1,0,7,4,6,6,1,4,2,4,0,0,0,0.7,0,0,0,1,1,FALSE
1,2,1,0,10,2,1,8,2,2,2,2,0,0,0,0.75,0,0,0,1,1,FALSE
1,5,2,0,20,59,2,1,20,3,0.75,491,0.75,0,0.4,0.5,1,1,96.4,1,0.6,FALSE
1,5,3,0,7,17,8,2,5,3,0.833333,93,0.666667,0,0.823529,0.5,2,2,17,6,1.8,FALSE
1.2,3,3,0,7,15,3,0,7,3,2,46,0,0,0.777778,0.555556,0,0,14.333333,3,1.3333,FALSE
1,5,2,7,15,22,8,7,8,1,0.75,73,0.5,0,0.666667,0.3125,1,2,13.2,3,1,FALSE
1.2,51,1,0,4,71,1025,1,3,47,0.86,481,1,0,0,0.236667,0,0,8.27451,3,1.2157,FALSE
1,47,1,0,56,47,1081,51,9,47,2,47,0,0,0,0.139265,0,0,0,1,1,FALSE
1.1,6,1,0,10,35,3,1,9,3,0.4,145,1,0,0,0.25,0,0,23,3,1,FALSE
1,1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1,2,1,0,6,8,1,2,4,2,2,33,0,0,0,0.5,0,0,15.5,3,1.5,FALSE
1.1,27,3,0,11,92,349,1,11,26,1.030769,865,1,0,0.619048,0.164835,1,2,30.481481,11,1.6296,FALSE
1,5,2,0,11,33,6,0,11,3,0.833333,289,0.666667,0,0.25,0.416667,0,0,56.2,19,4.2,FALSE
1.1,4,3,0,9,13,6,0,9,4,2,39,0,0,0.8,0.583333,2,2,8.75,1,0.75,FALSE
1,7,1,0,8,31,3,2,6,2,0.916667,383,0.181818,1,0,0.333333,0,0,50.571429,3,1.1429,FALSE
1.1,5,1,0,11,28,8,1,10,3,0.25,122,1,0,0,0.3125,0,0,23.2,6,1.8,FALSE
1.1,1,1,0,10,1,0,9,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1,4,1,0,8,8,4,1,7,2,0.666667,32,1,1,0,0.5,0,0,6.75,2,0.75,FALSE
1,1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.1,1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,FALSE
1,9,1,0,7,23,16,3,4,7,0.8125,94,0.75,1,0,0.3,0,0,9,2,1,FALSE
1,6,3,0,10,23,13,0,10,3,0.866667,87,0.333333,0,0.692308,0.4,1,2,13,3,1.1667,FALSE
1,4,3,0,5,9,4,0,5,3,0.666667,30,1,0,0.6,0.666667,0,0,6.25,1,0.5,FALSE
1.1,10,2,7,14,35,0,7,7,10,0,173,1,0,0.590909,0.283333,0,0,16.2,3,1.5,FALSE
1.1,5,1,0,11,18,10,2,9,4,1,126,1,0,0,0.583333,0,0,24,1,0.6,FALSE
1.1,1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1.1,5,1,0,10,21,0,1,9,3,0.5,159,1,2,0,0.5,0,0,30,4,1.6,FALSE
1.1,4,1,0,74,4,6,74,1,4,2,4,0,0,0,0.5,0,0,0,1,1,FALSE
1,23,2,0,15,59,203,3,12,21,0.924242,350,0.916667,2,0.16,0.210227,1,1,13.695652,13,1.6957,FALSE
1.1,2,3,0,7,4,1,5,2,2,2,9,0,0,0.956522,0.75,0,0,3.5,1,0.5,FALSE
1.2,4,2,0,8,29,4,0,8,3,0.666667,141,1,0,0.6,0.666667,0,0,34,6,1.75,FALSE
1,5,1,0,16,24,8,9,7,3,0.875,103,0.5,0,0,0.35,0,0,19.2,4,1.2,FALSE
1.1,3,2,0,9,26,3,0,9,3,2,148,0,0,0.75,0.555556,0,0,48.333333,10,3.6667,FALSE
1.1,3,2,0,8,19,3,0,8,3,2,88,0,0,0.75,0.555556,0,0,28.333333,8,3,FALSE
1,6,2,0,12,30,13,0,12,3,0.866667,161,0.333333,0,0.6,0.4,1,2,25.333333,9,2.1667,FALSE
1.1,8,1,0,4,8,28,4,0,8,2,8,0,0,0,1,0,0,0,1,1,FALSE
1,13,1,0,25,79,66,1,24,4,0.666667,438,0.5,0,0,0.25,0,0,32.538462,19,2.7692,FALSE
1,6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,24.5,7,3,FALSE
1.1,3,3,0,2,7,1,1,1,3,2,43,0,0,0.882353,0.777778,2,2,13.333333,2,1.3333,FALSE
1.1,6,1,0,11,13,15,0,11,6,2,35,0,0,0,0.361111,0,0,4.833333,1,0.8333,FALSE
1.1,7,1,0,9,22,5,0,9,7,0.7,114,1,1,0,0.392857,0,0,14.571429,5,1.4286,FALSE
1.1,3,2,0,12,28,3,0,12,3,2,137,0,0,0.75,0.555556,0,0,44.666667,8,3,FALSE
1.1,12,2,0,16,49,6,2,14,10,0.80303,406,0.666667,0,0.541667,0.22619,0,0,32.333333,25,3.4167,FALSE
1.2,5,1,0,14,67,0,1,13,2,0.25,695,1,0,0,0.3125,0,0,137.8,50,10.4,FALSE
1.1,4,3,0,10,30,2,0,10,3,0.666667,226,1,0,0.666667,0.666667,0,0,54.75,16,4.25,FALSE
1,6,1,0,15,32,9,1,14,2,1,230,0.777778,1,0,0.32,0,0,35.833333,14,2.8333,FALSE
1.1,6,1,0,7,26,5,1,6,2,0.55,156,0.25,0,0,0.28,0,0,24.333333,4,1.3333,FALSE
1.1,4,2,0,7,19,2,0,7,3,0.666667,66,1,0,0.6,0.666667,0,0,14.75,3,1,FALSE
1,6,2,0,10,21,13,0,10,3,0.866667,83,0.333333,0,0.6,0.4,1,2,12.333333,3,1.1667,FALSE
1.1,2,2,0,11,16,1,5,6,2,2,50,0,0,0.928571,0.75,0,0,24,5,2.5,FALSE
1.1,4,1,0,17,57,2,1,16,2,0.583333,503,1,0,0,0.333333,0,0,123.75,30,7.75,TRUE
1.1,15,1,0,26,77,99,0,26,6,0.357143,445,1,0,0,0.314286,0,0,28.6,19,2.6,TRUE
1.1,2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,4,2,TRUE
1.1,3,4,0,4,13,1,0,4,3,2,35,0,0,0.964286,0.555556,1,6,10.666667,1,0.6667,TRUE
1,5,1,0,13,5,10,11,3,5,2,5,0,0,0,0.45,0,0,0,1,1,TRUE
1.1,9,1,0,39,96,30,1,38,3,0.625,556,1,0,0,0.196429,0,0,60.666667,6,2.3333,TRUE
1,6,1,0,8,47,13,0,8,3,0.8,257,0.5,0,0,0.2,0,0,41.5,6,1.5,TRUE
1.1,4,2,0,10,30,4,0,10,3,0.666667,141,1,0,0.6,0.666667,0,0,34,6,1.75,TRUE
1.1,6,1,0,17,32,11,1,16,2,1.044444,244,0.777778,1,0,0.333333,0,0,38.166667,13,2.8333,TRUE
1.1,5,1,0,20,33,8,2,18,3,0.25,105,1,0,0,0.3,0,0,19.8,8,2,TRUE
1,15,2,0,18,58,43,2,16,10,0.873016,459,0.666667,0,0.315789,0.22449,0,0,29,23,2.6667,TRUE
1.1,2,1,0,19,15,1,7,15,2,2,63,0,0,0,0.5,0,0,30.5,7,3.5,TRUE
1.1,4,1,0,13,26,2,2,11,2,0.5,147,1,0,0,0.333333,0,0,35.25,12,3.5,TRUE
1.2,15,1,18,23,33,7,18,5,5,0.47619,229,1,0,0,0.380952,0,0,14.066667,4,2.3333,TRUE
1.1,7,1,0,9,17,13,1,8,3,0.666667,69,1,1,0,0.25,0,0,8.571429,2,0.8571,TRUE
1.1,17,2,0,14,53,78,4,10,13,0.8125,359,1,2,0.25,0.276786,1,1,19.647059,17,2.5882,TRUE
1.1,47,1,0,42,105,589,23,20,45,0.86087,933,0.9,1,0,0.144928,0,0,18.638298,8,2.0426,TRUE
1.1,1,1,0,13,1,0,11,2,1,2,1,0,0,0,1,0,0,0,1,1,TRUE
1.1,16,1,0,4,29,58,1,3,15,0.858333,199,1,0,0,0.277778,0,0,10.9375,9,1.5625,TRUE
1.2,10,2,7,14,35,0,7,7,10,0,176,1,0,0.590909,0.283333,0,0,16.5,3,1.5,TRUE
1.2,11,3,0,18,71,1,3,16,9,0.814286,542,0.857143,1,0.6875,0.30303,1,3,47.636364,16,2.7273,TRUE
1.1,3,5,0,6,6,3,2,5,3,2,18,0,0,0.990476,0.5,0,0,5,1,0.3333,TRUE
1.1,8,1,0,31,96,28,4,27,7,2,430,0,0,0,0.2,0,0,52.75,6,2.875,TRUE
1.2,15,1,0,18,52,37,3,15,14,0.75,271,1,4,0,0.255102,0,0,16.533333,13,2.0667,TRUE
1,27,2,0,29,92,213,2,27,18,0.887363,596,0.714286,0,0.193548,0.196154,0,0,20.555556,11,2.3704,TRUE
1,4,2,0,4,22,2,1,3,2,0.555556,139,1,0,0.5,0.625,0,0,33,4,1.75,TRUE
1.2,4,1,0,7,16,4,1,6,2,0.333333,76,1,0,0,0.333333,0,0,17.75,5,1.5,TRUE
1.1,5,1,0,12,60,0,1,11,2,0.25,566,1,0,0,0.3125,0,0,112,39,8.2,TRUE
1.1,8,1,0,10,29,20,1,10,3,0.714286,125,1,1,0,0.244898,0,0,14.375,3,1.25,TRUE
1.1,15,1,0,11,38,81,2,10,6,0.857143,177,1,0,0,0.160714,0,0,10.4,1,0.8667,TRUE
1,60,1,0,45,147,490,17,29,56,0.898305,867,0.909091,2,0,0.103955,0,0,13.266667,10,1.4667,TRUE
1.1,9,1,0,25,44,32,0,25,3,0.875,247,1,0,0,0.270833,0,0,26,7,1.8889,TRUE
1.1,6,1,0,35,101,3,2,33,3,0.6,550,1,0,0,0.371429,0,0,90.333333,7,1.6667,TRUE
1.1,3,1,0,5,8,1,0,5,2,0.5,21,1,0,0,0.5,0,0,5.666667,1,0.3333,TRUE
1.1,8,2,0,20,62,0,1,20,4,0.535714,523,1,1,0.333333,0.404762,1,2,63.875,4,1.625,TRUE
1,10,1,0,38,108,39,1,37,3,0.833333,604,0.5,0,0,0.190476,0,0,59.2,6,2.2,TRUE
1.1,18,1,0,16,46,87,4,12,15,0.845588,260,1,3,0,0.227941,0,0,13,7,1.5,TRUE
1.2,4,2,0,7,19,4,1,7,1,0.666667,78,1,1,0.818182,0.444444,1,1,18.25,5,1.5,TRUE
1.1,3,1,0,14,19,1,2,12,2,0.5,93,1,0,0,0.5,0,0,29,7,2.3333,TRUE
