version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Faultiness
1,8,1,0,7,8,28,5,2,8,2,8,0,0,0,0.339286,0,0,0,1,1,TRUE
2,16,1,0,7,16,120,4,3,16,2,16,0,0,0,0.192708,0,0,0,1,1,TRUE
1,8,1,0,2,24,0,2,1,4,0.642857,235,1,0,0,0.375,0,0,27.625,1,0.875,TRUE
2,10,1,0,2,30,11,2,1,4,0.730159,209,1,0,0,0.361111,0,0,19.2,1,0.8,TRUE
2,16,1,0,7,16,120,4,3,16,2,16,0,0,0,0.192708,0,0,0,1,1,TRUE
1,1,2,0,2,2,0,1,1,1,2,5,0,0,1,1,0,0,4,0,0,TRUE
1,8,1,0,7,8,28,5,2,8,2,8,0,0,0,0.339286,0,0,0,1,1,TRUE
1,12,1,0,0,25,48,0,0,12,0.787879,159,1,0,0,0.333333,0,0,12,1,0.8333,TRUE
2,6,1,0,7,10,0,7,0,4,0,47,1,0,0,0.333333,1,1,6.666667,3,1.1667,TRUE
1,7,1,3,9,39,13,3,6,6,0.75,446,1,0,0,0.404762,0,0,62.428571,27,5.1429,TRUE
1,12,1,0,0,25,48,0,0,12,0.787879,159,1,0,0,0.333333,0,0,12,1,0.8333,TRUE
1,2,2,0,4,4,1,0,4,2,2,11,0,0,0.944444,0.75,0,0,4.5,1,0.5,TRUE
2,16,1,0,7,16,120,4,3,16,2,16,0,0,0,0.192708,0,0,0,1,1,TRUE
1,8,1,0,7,8,28,5,2,8,2,8,0,0,0,0.339286,0,0,0,1,1,TRUE
2,14,1,0,4,41,33,2,4,11,0.576923,345,1,1,0,0.428571,0,0,23.5,2,1,TRUE
1,4,1,0,7,21,0,1,6,4,0.333333,96,1,0,0,0.583333,0,0,22.5,1,0.75,TRUE
1,4,1,0,7,21,0,1,6,4,0.333333,96,1,0,0,0.583333,0,0,22.5,1,0.75,TRUE
1,12,1,0,0,25,48,0,0,12,0.787879,159,1,0,0,0.333333,0,0,12,1,0.8333,TRUE
1,2,2,0,3,7,1,1,2,1,2,33,0,0,0.981132,0.6,1,1,15.5,1,0.5,TRUE
1,8,1,0,7,8,28,5,2,8,2,8,0,0,0,0.339286,0,0,0,1,1,TRUE
1,6,1,0,8,7,9,8,0,6,0.4,43,1,0,0,0.433333,0,0,5.666667,1,0.5,TRUE
2,6,1,0,7,10,0,7,0,4,0,47,1,0,0,0.333333,1,1,6.666667,3,1.1667,TRUE
1,0,1,0,9,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,TRUE
1,2,2,0,3,7,1,1,2,1,2,33,0,0,0.981132,0.6,1,1,15.5,1,0.5,TRUE
1,8,1,0,7,8,28,5,2,8,2,8,0,0,0,0.339286,0,0,0,1,1,TRUE
1,0,1,0,9,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,TRUE
1,2,2,0,3,7,1,1,2,1,2,33,0,0,0.981132,0.6,1,1,15.5,1,0.5,TRUE
1,6,1,0,3,7,3,2,1,6,0.6,34,1,0,0,0.555556,0,0,4.333333,1,0.6667,FALSE
2,4,1,0,4,28,0,1,3,4,0.444444,193,1,0,0,0.5,0,0,46.5,1,0.75,FALSE
2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE
2,2,1,0,3,3,0,3,0,2,0.333333,30,0,0,0,0.75,0,0,12.5,1,0.5,FALSE
2,3,1,0,2,3,3,2,0,3,2,3,0,0,0,1,0,0,0,1,1,FALSE
1,1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1,3,3,1,7,6,3,7,0,3,2,18,0,0,1,0.777778,0,0,5,0,0,FALSE
1,1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
2,3,3,0,3,13,3,1,2,2,2,79,0,0,0.923077,0.555556,1,1,25.333333,1,0.6667,FALSE
2,5,1,0,1,10,0,1,1,5,0,46,1,0,0,0.533333,0,0,8,3,1.2,FALSE
2,7,1,0,7,32,9,0,7,7,0.611111,244,1,0,0,0.469388,0,0,33.428571,1,0.7143,FALSE
2,2,1,0,3,3,0,3,0,2,0.333333,30,0,0,0,0.75,0,0,12.5,1,0.5,FALSE
2,7,1,0,7,32,9,0,7,7,0.611111,244,1,0,0,0.469388,0,0,33.428571,1,0.7143,FALSE
2,3,1,0,1,6,0,1,0,2,0,22,1,0,0,0.666667,0,0,6,2,1,FALSE
2,3,1,0,2,3,3,2,0,3,2,3,0,0,0,1,0,0,0,1,1,FALSE
1,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
1,6,1,0,3,7,3,2,1,6,0.6,34,1,0,0,0.555556,0,0,4.333333,1,0.6667,FALSE
1,1,1,0,5,1,0,5,0,1,2,1,0,0,0,1,0,0,0,1,1,FALSE
2,1,1,0,3,2,0,3,0,1,2,12,0,0,0,1,0,0,9,0,0,FALSE
2,3,1,0,3,4,3,3,1,2,1,40,0,6,0,0.75,0,0,10.333333,1,0.6667,FALSE
2,3,1,0,2,3,3,2,0,3,2,3,0,0,0,1,0,0,0,1,1,FALSE
2,3,1,0,2,3,3,2,0,3,2,3,0,0,0,1,0,0,0,1,1,FALSE
2,6,1,0,3,32,13,0,3,4,1.114286,324,1,0,0,0.4,0,0,51.833333,1,0.6667,FALSE
2,7,1,0,7,32,9,0,7,7,0.611111,244,1,0,0,0.469388,0,0,33.428571,1,0.7143,FALSE
2,4,1,0,4,28,0,1,3,4,0.444444,193,1,0,0,0.5,0,0,46.5,1,0.75,FALSE
2,4,1,0,4,28,0,1,3,4,0.444444,193,1,0,0,0.5,0,0,46.5,1,0.75,FALSE
2,6,1,0,3,32,13,0,3,4,1.114286,324,1,0,0,0.4,0,0,51.833333,1,0.6667,FALSE
