version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Faultiness
0.6,3,5,0,5,24,3,0,5,3,2,276,0,0,0.933333,0.5,1,1,91,1,0.6667,FALSE
0.8,8,5,0,19,43,8,1,19,8,0.821429,305,0.25,0,0.65,0.3,1,1,36.625,2,1.125,FALSE
0.7,7,2,0,11,26,0,0,11,7,0.583333,141,0,0,0.454545,0.485714,0,0,18.857143,2,1,FALSE
0.7,3,3,0,11,12,1,2,9,3,0.75,45,1,1,0.818182,0.444444,0,0,13.333333,1,0.6667,FALSE
0.6,7,1,0,4,16,21,2,2,5,1.166667,107,0.75,0,0,0.238095,0,0,13.714286,5,1.4286,FALSE
0.7,5,3,0,14,34,2,4,13,3,0.666667,235,1,2,0.692308,0.333333,1,1,45.4,1,0.8,FALSE
0.7,7,2,0,15,48,5,2,14,4,0.9375,364,0.5,2,0.454545,0.371429,0,0,49.857143,2,1,TRUE
0.7,7,1,0,4,16,21,2,2,5,1.166667,104,0,0,0,0.238095,0,0,13.714286,5,1.4286,TRUE
0.7,10,3,0,16,42,37,0,16,5,0.925926,340,1,1,0.5,0.366667,1,1,32.4,2,1.1,TRUE
0.6,2,5,0,6,12,1,0,6,2,2,43,0,0,0.933333,0.75,1,1,20.5,1,0.5,TRUE
0.7,4,1,0,9,24,0,1,8,4,0.5,144,1,0,0,0.5,0,0,34.5,4,1.5,TRUE
0.7,10,2,0,17,38,35,0,17,7,0.722222,291,1,1,0.384615,0.37037,0,0,27.5,1,0.8,TRUE
